"id_user";"id_movie";"global";"rate"
b'ur5366079';b'tt7668870';7.7;9
b'ur5366079';b'tt2854926';6.6;8
b'ur5366079';b'tt5758778';5.8;7
b'ur5366079';b'tt3846674';7.3;8
b'ur5366079';b'tt2531344';6.2;5
b'ur5366079';b'tt7014006';7.5;2
b'ur5366079';"tt5688932";7.0;8.0
b'ur0277234';b'tt7784604';7.3;10
b'ur0277234';b'tt5083738';7.7;7
b'ur0277234';b'tt7668870';7.7;9
b'ur0277234';b'tt6998518';6.6;9
b'ur0277234';b'tt5610554';7;9
b'ur0277234';"tt5688932";7.0;8.0
"ur5762765";"tt5688932";7.0;8.0
b'ur7102121';b'tt5083738';7.7;7
b'ur7102121';"tt5688932";7.0;8.0
"ur2435212";"tt5688932";7.0;8.0
b'ur6510642';b'tt6823368';6.9;10
b'ur6510642';b'tt6628394';7.1;8
b'ur6510642';b'tt5726086';5.7;4
b'ur6510642';"tt5688932";7.0;8.0
"ur8897050";"tt5688932";7.0;8.0
b'ur4830809';b'tt3766354';6.7;9
b'ur4830809';b'tt2854926';6.6;8
b'ur4830809';b'tt6266538';7.2;9
b'ur4830809';"tt5688932";7.0;8.0
"ur9028147";"tt5688932";7.0;8.0
b'ur6751114';"tt5688932";7.0;8.0
"ur3655718";"tt5688932";7.0;8.0
b'ur1597790';b'tt2798920';6.9;8
b'ur1597790';b'tt4477536';4.5;1
b'ur1597790';"tt5688932";7.0;8.0
b'ur3670492';"tt5688932";7.0;8.0
b'ur2929860';"tt5688932";7.0;8.0
"ur9007779";"tt5688932";7.0;8.0
"ur1403586";"tt5688932";7.0;8.0
"ur4024343";"tt5688932";7.0;8.0
"ur7942469";"tt5688932";7.0;8.0
"ur7331132";"tt5688932";7.0;8.0
"ur4643972";"tt5688932";7.0;8.0
"ur5611893";"tt5688932";7.0;8.0
"ur1148007";"tt5688932";7.0;8.0
"ur6084329";"tt5688932";7.0;8.0
"ur7788116";"tt5688932";7.0;8.0
b'ur2324004';b'tt5164214';6.2;1
b'ur2324004';b'tt6133466';5.1;1
b'ur2324004';"tt7043012";5.7;6.0
"ur9278589";"tt7043012";5.7;6.0
"ur9276284";"tt7043012";5.7;6.0
"ur5172947";"tt7043012";5.7;6.0
"ur4307890";"tt7043012";5.7;6.0
"ur3019545";"tt7043012";5.7;6.0
"ur8406858";"tt7043012";5.7;6.0
b'ur5101707';b'tt6921996';6.2;9
b'ur5101707';"tt7043012";5.7;6.0
b'ur6479841';b'tt5095030';7.1;4
b'ur6479841';b'tt2737304';6.6;6
b'ur6479841';b'tt6966692';8.3;8
b'ur6479841';b'tt1365519';6.3;3
b'ur6479841';b'tt2231461';6.1;7
b'ur6479841';b'tt4779682';5.7;5
b'ur6479841';b'tt6823368';6.9;10
b'ur6479841';b'tt4500922';6.2;5
b'ur6479841';b'tt4701182';6.9;2
b'ur6479841';b'tt1259528';7;7
b'ur6479841';b'tt1488606';6.5;8
b'ur6479841';b'tt4139588';6.3;10
b'ur6479841';b'tt1413492';6.6;7
b'ur6479841';b'tt6663582';6;3
b'ur6479841';b'tt6679794';7;8
b'ur6479841';b'tt4244998';6.7;8
b'ur6479841';b'tt7401588';7.4;10
b'ur6479841';b'tt6791096';5.4;9
b'ur6479841';"tt7043012";5.7;6.0
b'ur7458851';b'tt6412452';7.3;9
b'ur7458851';"tt7043012";5.7;6.0
"ur7734810";"tt7043012";5.7;6.0
"ur2612772";"tt7043012";5.7;6.0
"ur1369762";"tt7043012";5.7;6.0
"ur1000634";"tt7043012";5.7;6.0
b'ur8780846';b'tt2231461';6.1;7
b'ur8780846';"tt7043012";5.7;6.0
b'ur5389659';b'tt5814060';5.4;3
b'ur5389659';"tt7043012";5.7;6.0
b'ur9402074';b'tt6628394';7.1;8
b'ur9402074';"tt7043012";5.7;6.0
"ur8577996";"tt7043012";5.7;6.0
b'ur0004876';"tt7043012";5.7;6.0
"ur9857879";"tt7043012";5.7;6.0
"ur4784189";"tt7043012";5.7;6.0
"ur5551553";"tt7043012";5.7;6.0
"ur6861293";"tt7043012";5.7;6.0
"ur6992233";"tt7043012";5.7;6.0
"ur4002177";"tt7043012";5.7;6.0
b'ur5037550';b'tt6791096';5.4;9
b'ur5037550';"tt4532826";5.3;1.0
"ur7580392";"tt4532826";5.3;1.0
"ur6891994";"tt4532826";5.3;1.0
b'ur8382275';b'tt5028340';7;10
b'ur8382275';b'tt4244998';6.7;8
b'ur8382275';"tt4532826";5.3;1.0
"ur6233814";"tt4532826";5.3;1.0
"ur9559175";"tt4532826";5.3;1.0
"ur8720115";"tt4532826";5.3;1.0
"ur3738269";"tt4532826";5.3;1.0
"ur6786514";"tt4532826";5.3;1.0
"ur9566390";"tt4532826";5.3;1.0
"ur5263353";"tt4532826";5.3;1.0
"ur7556766";"tt4532826";5.3;1.0
"ur2664767";"tt4532826";5.3;1.0
"ur4366466";"tt4532826";5.3;1.0
b'ur1204829';b'tt1517451';7.8;10
b'ur1204829';b'tt6155172';7.8;1
b'ur1204829';b'tt7668870';7.7;9
b'ur1204829';b'tt4218572';7;5
b'ur1204829';"tt4532826";5.3;1.0
"ur7294008";"tt4532826";5.3;1.0
"ur8580223";"tt4532826";5.3;1.0
"ur6539518";"tt4532826";5.3;1.0
"ur1424203";"tt4532826";5.3;1.0
b'ur6778031';b'tt5164432';7.6;10
b'ur6778031';"tt4532826";5.3;1.0
b'ur8462477';b'tt2704998';7;8
b'ur8462477';b'tt5164214';6.2;1
b'ur8462477';b'tt2854926';6.6;8
b'ur8462477';b'tt1259528';7;7
b'ur8462477';b'tt1571234';6.2;6
b'ur8462477';"tt4532826";5.3;1.0
b'ur5619756';b'tt4218572';7;5
b'ur5619756';"tt4532826";5.3;1.0
b'ur0548938';"tt4532826";5.3;1.0
"ur4963537";"tt4532826";5.3;1.0
"ur2460484";"tt4532826";5.3;1.0
b'ur5759072';b'tt4154756';8.5;10
b'ur5759072';b'tt5463162';7.8;9
b'ur5759072';b'tt1677720';7.5;9
b'ur5759072';b'tt6644200';7.6;6
b'ur5759072';b'tt1270797';6.8;9
b'ur5759072';b'tt2798920';6.9;8
b'ur5759072';b'tt5095030';7.1;4
b'ur5759072';b'tt1365519';6.3;3
b'ur5759072';b'tt2231461';6.1;7
b'ur5759072';b'tt7668870';7.7;9
b'ur5759072';b'tt9495224';7.3;9
b'ur5759072';b'tt5814060';5.4;3
b'ur5759072';b'tt2854926';6.6;8
b'ur5759072';b'tt5758778';5.8;7
b'ur5759072';"tt3201640";5.8;7.0
"ur1564228";"tt3201640";5.8;7.0
b'ur6479841';b'tt5095030';7.1;4
b'ur6479841';b'tt2737304';6.6;6
b'ur6479841';b'tt6966692';8.3;8
b'ur6479841';b'tt1365519';6.3;3
b'ur6479841';b'tt2231461';6.1;7
b'ur6479841';b'tt4779682';5.7;5
b'ur6479841';b'tt6823368';6.9;10
b'ur6479841';b'tt4500922';6.2;5
b'ur6479841';b'tt4701182';6.9;2
b'ur6479841';b'tt1259528';7;7
b'ur6479841';b'tt1488606';6.5;8
b'ur6479841';b'tt4139588';6.3;10
b'ur6479841';b'tt1413492';6.6;7
b'ur6479841';b'tt6663582';6;3
b'ur6479841';b'tt6679794';7;8
b'ur6479841';b'tt4244998';6.7;8
b'ur6479841';b'tt7401588';7.4;10
b'ur6479841';b'tt6791096';5.4;9
b'ur6479841';b'tt7043012';5.7;6
b'ur6479841';"tt3201640";5.8;7.0
"ur7159414";"tt3201640";5.8;7.0
"ur5313269";"tt3201640";5.8;7.0
"ur4817339";"tt3201640";5.8;7.0
"ur6725519";"tt3201640";5.8;7.0
"ur6951615";"tt3201640";5.8;7.0
"ur9058097";"tt3201640";5.8;7.0
"ur3800537";"tt3201640";5.8;7.0
"ur5445101";"tt3201640";5.8;7.0
"ur3324544";"tt3201640";5.8;7.0
"ur7934475";"tt3201640";5.8;7.0
"ur8583733";"tt3201640";5.8;7.0
b'ur5368428';"tt3201640";5.8;7.0
"ur5542817";"tt3201640";5.8;7.0
"ur6138434";"tt3201640";5.8;7.0
"ur7156908";"tt3201640";5.8;7.0
"ur9088548";"tt3201640";5.8;7.0
"ur9081555";"tt3201640";5.8;7.0
"ur7155351";"tt3201640";5.8;7.0
"ur4972553";"tt3201640";5.8;7.0
"ur9143536";"tt3201640";5.8;7.0
"ur6506796";"tt3201640";5.8;7.0
"ur9055967";"tt3201640";5.8;7.0
"ur8769298";"tt5246700";5.0;4.0
"ur2276080";"tt5246700";5.0;4.0
"ur1012659";"tt5246700";5.0;4.0
"ur8530827";"tt5246700";5.0;4.0
"ur5737783";"tt5246700";5.0;4.0
"ur6098874";"tt5246700";5.0;4.0
b'ur3041446';b'tt7784604';7.3;10
b'ur3041446';b'tt5104604';7.9;9
b'ur3041446';"tt5246700";5.0;4.0
"ur7085479";"tt5246700";5.0;4.0
"ur8933039";"tt5246700";5.0;4.0
"ur4983008";"tt5246700";5.0;4.0
"ur3174368";"tt5246700";5.0;4.0
"ur2572569";"tt5246700";5.0;4.0
"ur2030975";"tt5246700";5.0;4.0
b'ur0144641';"tt5246700";5.0;4.0
"ur1824324";"tt5246700";5.0;4.0
"ur7680937";"tt5246700";5.0;4.0
"ur5784725";"tt5246700";5.0;4.0
b'ur6340346';b'tt6679794';7;8
b'ur6340346';"tt5246700";5.0;4.0
"ur6746276";"tt5246700";5.0;4.0
b'ur1012659';b'tt5246700';5;4
b'ur1012659';"tt5246700";5.0;4.0
"ur2946712";"tt5246700";5.0;4.0
"ur3561033";"tt5246700";5.0;4.0
b'ur5759072';b'tt4154756';8.5;10
b'ur5759072';b'tt5463162';7.8;9
b'ur5759072';b'tt1677720';7.5;9
b'ur5759072';b'tt6644200';7.6;6
b'ur5759072';b'tt1270797';6.8;9
b'ur5759072';b'tt2798920';6.9;8
b'ur5759072';b'tt5095030';7.1;4
b'ur5759072';b'tt1365519';6.3;3
b'ur5759072';b'tt2231461';6.1;7
b'ur5759072';b'tt7668870';7.7;9
b'ur5759072';b'tt9495224';7.3;9
b'ur5759072';b'tt5814060';5.4;3
b'ur5759072';b'tt2854926';6.6;8
b'ur5759072';b'tt5758778';5.8;7
b'ur5759072';b'tt3201640';5.8;7
b'ur5759072';"tt5246700";5.0;4.0
"ur5345573";"tt5246700";5.0;4.0
"ur9001866";"tt5246700";5.0;4.0
"ur5432458";"tt2990140";7.1;9.0
"ur1263688";"tt2990140";7.1;9.0
"ur2256445";"tt2990140";7.1;9.0
"ur5822161";"tt2990140";7.1;9.0
"ur2574991";"tt2990140";7.1;9.0
"ur5189932";"tt2990140";7.1;9.0
"ur7049924";"tt2990140";7.1;9.0
"ur4360097";"tt2990140";7.1;9.0
b'ur1104279';"tt2990140";7.1;9.0
"ur4676521";"tt2990140";7.1;9.0
"ur7995092";"tt2990140";7.1;9.0
"ur3049226";"tt2990140";7.1;9.0
"ur4724452";"tt2990140";7.1;9.0
"ur4952756";"tt2990140";7.1;9.0
"ur4651625";"tt2990140";7.1;9.0
"ur6268592";"tt2990140";7.1;9.0
"ur9314039";"tt2990140";7.1;9.0
"ur1631157";"tt2990140";7.1;9.0
"ur2942237";"tt2990140";7.1;9.0
"ur9553833";"tt2990140";7.1;9.0
"ur4143819";"tt2990140";7.1;9.0
"ur3236407";"tt2990140";7.1;9.0
b'ur1572419';"tt2990140";7.1;9.0
"ur6795439";"tt2990140";7.1;9.0
"ur5240446";"tt2990140";7.1;9.0
"ur3303444";"tt1620680";4.2;1.0
"ur8160986";"tt1620680";4.2;1.0
"ur5783106";"tt1620680";4.2;1.0
"ur2245303";"tt1620680";4.2;1.0
"ur8939332";"tt1620680";4.2;1.0
"ur1534167";"tt1620680";4.2;1.0
"ur1403936";"tt1620680";4.2;1.0
"ur8649863";"tt1620680";4.2;1.0
"ur5358681";"tt1620680";4.2;1.0
"ur8559521";"tt1620680";4.2;1.0
"ur7466730";"tt1620680";4.2;1.0
"ur3868933";"tt1620680";4.2;1.0
"ur1219008";"tt1620680";4.2;1.0
"ur6549441";"tt1620680";4.2;1.0
b'ur7783989';b'tt2531344';6.2;5
b'ur7783989';"tt1620680";4.2;1.0
"ur8652189";"tt1620680";4.2;1.0
"ur3482068";"tt1620680";4.2;1.0
"ur8646797";"tt1620680";4.2;1.0
"ur4883455";"tt1620680";4.2;1.0
"ur4111952";"tt1620680";4.2;1.0
"ur7655574";"tt1620680";4.2;1.0
"ur1204826";"tt1620680";4.2;1.0
"ur5862072";"tt1620680";4.2;1.0
"ur8630549";"tt1620680";4.2;1.0
b'ur8878081';b'tt4154756';8.5;10
b'ur8878081';b'tt5463162';7.8;9
b'ur8878081';b'tt1270797';6.8;9
b'ur8878081';b'tt3778644';7;7
b'ur8878081';b'tt6966692';8.3;8
b'ur8878081';b'tt5104604';7.9;9
b'ur8878081';b'tt6823368';6.9;10
b'ur8878081';b'tt2531344';6.2;5
b'ur8878081';b'tt4530422';6.7;9
b'ur8878081';b'tt2386490';7.7;9
b'ur8878081';b'tt6791096';5.4;9
b'ur8878081';"tt1620680";4.2;1.0
